sample_id,cluster_id,cluster_name,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99
257,2,random_walk,0.21793531,0.3131003,0.5505625,-0.025091859,0.3092717,-0.23414698,-0.3959205,-0.058965832,0.25247666,-0.13094154,-0.23990883,-0.41419485,-0.32302737,-0.052357063,0.087258846,-0.025537167,0.058586214,-0.15511695,-0.48119134,0.18432677,-0.007485798,-0.15364444,-0.23685999,-0.53544587,-0.9266184,-0.48914248,-0.34488258,-0.48501346,-0.5754958,-0.73005164,-0.66223,-0.47474605,-0.5295181,-0.5439545,-0.30205387,-0.29673406,-0.48601145,-0.18527237,-0.12207822,-0.07477126,-0.14822185,-0.28407362,-0.25572124,0.045867257,-0.10177879,-0.33135015,-0.03924227,0.08115642,-0.030555926,-0.033923175,0.06910188,-0.2583058,-0.12962835,0.11382356,-0.19713555,-0.20423529,-0.5951909,-0.5820822,-0.6784728,-0.701008,-0.74709314,-0.70727754,-0.3653616,-0.3735826,-0.27513546,-0.1587076,-0.14762701,-0.4018155,-0.049279187,-0.14423515,0.42026645,0.5004196,0.43176672,0.3033379,0.18428178,0.22689581,0.027896853,-0.49646336,0.0010428663,-0.16003832,-0.1495434,0.045374665,0.00078065094,0.11575264,0.08741716,-0.11191859,0.050630406,0.19829546,0.42928672,0.7760852,0.35068995,0.32049865,0.1516213,0.18852626,-0.11778711,0.026979065,0.24198401,0.08777347,-0.1381836,0.17248796
258,2,random_walk,0.12697412,0.0955101,0.0996132,0.32835326,0.27698323,0.24081732,0.37395954,0.5240275,0.07949785,0.23100454,0.6007532,0.25925103,0.69257575,0.7607158,0.5107174,0.6731146,0.5247597,0.5275192,0.07473899,-0.034013536,-0.07940417,0.32528156,0.16945982,0.48464462,0.5574641,0.14215839,0.199926,-0.076907694,-0.11438324,-0.17284393,-0.42315504,-0.23387538,-0.24067059,-0.61874217,-0.53463644,-0.62139535,-0.8446349,-0.6485749,-0.3758558,-0.47516572,-1.0952767,-1.1921862,-0.6242907,-0.45096987,-0.57015806,-0.7650897,-0.7509164,-0.095202394,-0.21150023,0.13182586,-0.4055315,-0.5141166,-0.49934292,-0.29066533,-0.66840327,-0.7694974,-0.7921563,-0.83431435,-0.63352066,-0.7200892,-0.30348513,-0.74976164,-0.36202106,-0.6162167,-0.39281833,-0.44394562,-0.42441857,-0.267799,-0.23093009,-0.07878469,0.15110089,-0.11579779,-0.2478985,-0.46870464,-0.51386935,-0.9012373,-0.46047464,-0.7063764,-0.22059548,0.10417205,-0.36006933,-0.072408885,-0.2102288,-0.19472954,0.12161692,0.22466701,0.5653494,0.39335072,0.33879557,0.40379325,0.28344673,0.50876594,0.28720835,0.6150456,0.64667434,0.65106916,0.53001183,0.6216711,0.31018186,1.0755522
259,2,random_walk,0.25405803,0.07308327,0.0023306864,-0.47265595,-0.8304067,-0.9312246,-0.7107024,-0.7897133,-0.9013477,-0.96152526,-1.0821083,-0.73689306,-1.1180046,-0.73479617,-0.99294466,-0.7567118,-0.7487232,-0.7981594,-1.2111168,-1.10158,-0.9781781,-0.7875423,-1.0697612,-0.3808932,-0.86508083,-0.7564753,-0.98393416,-0.6052616,-0.2935932,-0.6544334,-0.06785962,-0.56531465,-0.34011695,-0.76150376,-0.4258145,-0.07027186,-0.17731151,-0.042628706,0.20570898,0.046983223,0.019831663,0.3927591,0.23825486,0.14561495,-0.06598771,0.009207657,0.26674822,-0.32581052,0.014077312,-0.08886531,-0.29701102,-0.1710345,-0.6119887,-0.9247918,-0.50770414,-0.4853614,-0.10989681,-0.13627766,0.14707506,-0.10504558,-0.2562608,-0.40657523,-0.452169,-0.86905366,-0.4794315,-0.6263546,-0.37232783,-0.5335975,-0.25613675,-0.5883222,-0.6894014,-0.9337647,-0.9294556,-1.0124853,-1.0284417,-1.3298624,-0.7511169,-1.1495256,-1.0182747,-1.5109874,-1.2925543,-1.0947688,-1.3157834,-1.2385662,-1.1692483,-0.74184895,-0.7689127,-0.5974029,-0.7965174,-0.9391189,-0.84869915,-0.8855092,-1.1137811,-0.9518945,-1.4680982,-1.3279276,-1.1568094,-0.8911444,-1.0547863,-1.2182403
260,2,random_walk,0.06378788,-0.22266677,-0.15582313,-0.14154965,-0.19286391,-0.1582441,-0.14706045,0.33653814,0.37011677,0.10263454,0.25388938,0.37907332,0.66720134,0.66813236,0.8471981,0.9507073,0.9937438,1.1855468,1.3861403,1.5456004,1.573392,1.5736378,1.7413414,1.6311013,2.024424,2.1403184,2.2547169,2.5245466,2.6858883,2.3949962,2.6035428,2.833464,2.860836,2.7665863,3.2726936,3.3558836,2.9399498,3.151286,3.5153913,3.8937297,3.7171597,3.5806084,3.7781348,4.16809,4.432142,4.186363,3.8213573,4.1056952,4.322175,4.4027247,4.4164243,5.151102,4.85486,5.037689,5.0720043,5.0180597,4.520299,5.0187473,4.9177775,4.709582,4.4910684,4.8333316,4.2741547,4.47376,4.3229485,4.4686656,4.296529,4.205173,4.4633684,4.409466,4.338041,3.9128525,4.243276,4.043671,4.712949,4.5228057,4.112022,4.748685,4.3541865,4.4401727,4.2327266,3.94799,3.8357556,3.9167216,4.029007,3.85714,3.9665198,3.8353333,4.0342407,4.2267995,4.095486,4.2995076,4.194002,3.9484806,4.1706295,4.615026,4.7396007,4.5097523,4.2269793,4.090417
261,2,random_walk,-0.17085734,-0.16211547,-0.017464014,0.21625575,0.2739844,0.41223893,0.25974172,0.5686144,0.30159506,0.4971782,0.49344456,0.45167875,0.25602698,0.54058546,0.2703974,0.37945682,0.38496828,0.17689943,-0.3980889,-0.31229922,-0.3864128,0.15415587,0.5272976,0.5752822,0.16324843,0.2314071,-0.19329184,-0.17106278,-0.4465912,-0.49268436,-0.5664251,-0.8605714,-0.7674836,-1.038702,-0.7179472,-1.2436545,-0.9635801,-1.1593053,-1.0934622,-1.1431038,-1.038068,-0.8154874,-0.7860079,-0.7612926,-0.7506211,-0.61346185,-0.624639,-1.0023367,-0.94923383,-1.1697214,-1.3237227,-1.5608866,-1.5245054,-1.4803282,-1.1524236,-0.72454095,-1.2559797,-1.30923,-1.1381347,-1.0586925,-0.9808726,-1.3399069,-1.2235674,-1.3409003,-1.5332308,-1.1976043,-1.4950598,-1.3043653,-1.53364,-1.697482,-1.7893705,-1.39225,-1.0445378,-1.2723763,-1.1712681,-1.522358,-1.0757315,-1.299225,-1.2003436,-1.0046628,-1.4865838,-1.0779527,-1.1677563,-0.70037055,-0.7843284,-0.790356,-0.96921057,-0.8633479,-1.1800938,-1.2134523,-0.85091555,-1.2087797,-1.635021,-1.0355834,-0.8948774,-1.1878768,-1.2148439,-1.5173148,-1.3871938,-1.9517541
262,2,random_walk,0.094133265,0.0839225,-0.07321812,0.10170976,0.062051654,0.2389908,0.22208259,0.49243706,0.4956583,0.19318286,0.19367486,-0.116876535,0.114293225,-0.25620154,-0.051080085,0.64491373,0.07322675,-0.2992762,0.22936124,-0.008322945,0.126124,0.51470035,0.29616246,0.1949504,-0.0039014537,0.20516394,0.010147756,0.20568772,0.29213077,0.19880189,0.31704414,0.39110914,0.5716063,0.16711564,0.5853082,0.37927157,0.6993809,0.3949799,0.7961736,0.78999805,0.65383005,0.8050516,0.36620903,0.64517325,0.52233475,0.7332737,0.6419042,0.5220179,0.5052896,0.27744904,0.41005626,0.2917417,0.39976734,0.52010715,0.8204292,0.7959174,0.5222144,0.63166654,0.65503365,0.26226065,0.29547593,0.45774147,0.43288007,0.34751955,0.09943095,0.009079157,0.17979215,-0.08819496,-0.064329706,0.40488902,0.35532305,0.3907581,0.56047326,0.17559491,0.4295283,-0.25162244,0.28275988,-0.089727625,0.034051217,0.26274344,-0.0066595236,0.33293793,0.5151858,0.5863285,0.55425686,0.6634104,0.5305761,0.91210985,0.49360391,0.9636995,0.68570584,0.82917917,0.89288175,0.94875616,0.7281276,0.92860144,0.74459213,1.0261382,1.0508196,1.0354229
263,2,random_walk,0.14902303,-0.22272159,0.28708318,0.3570386,0.26358935,0.45770964,0.51118946,0.8615181,0.64077544,0.8024356,0.81572294,0.77285373,0.8142668,0.5754897,0.62166595,0.98283714,1.2477411,1.3701956,1.4407827,1.1147648,1.6413783,1.7338129,1.9241922,2.079985,2.3021889,2.2128925,2.606579,2.1626787,2.443148,1.9780068,2.3889794,1.9809632,2.2077196,1.9110618,2.1954226,1.9941868,2.1267617,1.7665111,1.9642394,1.7598107,1.8622365,1.727973,1.5128824,1.9324309,2.0522413,1.5120795,2.0080912,1.9516245,1.6767987,1.5940048,2.0289638,1.679578,1.8149731,1.6605569,1.7008463,1.9428422,1.9604188,2.1234717,1.795366,1.9849429,1.7361143,2.0127451,1.8600631,2.000914,1.9128281,1.8260561,1.9544158,1.9802252,1.9830403,2.1038442,2.0887804,1.7581909,1.8876959,2.0906591,1.9055109,1.8609254,2.1926718,1.8427479,2.053907,1.9641619,1.8746725,1.7522312,1.5221565,1.0595604,1.2901752,1.2388948,1.1380085,1.4275048,1.3007932,1.169408,1.2861557,1.1330496,1.444869,0.9276056,1.2331684,0.76687175,0.8909419,1.0097983,0.8938575,1.1852987
264,2,random_walk,-0.10965188,-0.05355175,0.6379262,0.5125574,0.6040171,0.8019955,0.76979136,0.83138686,1.1443197,0.7192291,0.8863274,1.2175026,1.6777372,1.2758439,1.6161882,1.5542232,1.7358283,1.4633867,1.6022912,1.6834167,1.4892015,1.2393186,1.4622439,1.5479254,1.2382462,1.3233289,0.9081092,1.2482867,1.1757481,1.0312686,1.249747,1.4099405,1.2282182,1.2142191,0.95909756,0.7625917,0.9902307,0.8468237,0.81148964,0.9050111,0.7330657,0.5429454,0.448273,0.71563035,0.25288692,-0.11889641,0.07047943,0.06782406,0.14866444,-0.26383963,-0.13677639,-0.055017386,-0.015261879,-0.059826337,-0.0829471,0.36799642,0.51896125,0.40161625,0.66441846,0.5046713,0.44944188,0.41043475,0.43005395,0.15788564,0.6332672,0.34780112,0.6852457,0.28367725,0.28055203,0.52044976,0.457798,0.8460184,0.53420776,0.44462317,0.7534104,0.20967893,1.0345007,1.1064512,1.224096,1.3662119,1.5601813,1.2432233,1.262497,1.4776534,1.4329561,1.3045737,1.0115709,1.1090881,0.8432405,0.62521416,0.8590015,0.7448776,1.2478075,1.2338395,1.3318964,1.512405,1.7337693,1.9035072,1.6188244,1.7188982
265,2,random_walk,-0.114559576,-0.15712972,-0.75660056,-0.45126277,-0.75208884,-0.3924576,-0.26947668,0.14651838,0.009672082,0.33698392,0.38073403,0.9519305,0.46867988,0.78874224,0.55226314,0.9520516,1.162146,0.65383977,1.0474876,0.601756,0.50501925,0.57943356,1.2744734,1.1431376,0.97749007,1.2209016,1.0277478,0.8589647,1.0754694,0.9373145,0.73599,0.4349918,0.36893675,0.22323132,0.22120291,0.3077493,0.40078554,0.4548651,0.6374465,0.4157878,0.43082765,-0.012857561,0.7494136,0.27085796,0.34432232,0.319051,0.13989252,0.65222645,0.28749925,0.1296022,0.29595703,0.36161214,-0.13618349,0.13342117,-0.29728824,-0.26485643,-0.32575443,-0.53419197,-0.4170409,-0.23948506,-0.5454774,-0.39935657,0.0515906,-0.24179308,0.055721086,-0.036846727,-0.34731096,-0.31021768,-0.14847204,-0.33188194,-0.35955802,-0.041233327,0.062841505,0.15678987,0.028307775,0.4206318,0.05977767,0.24181375,0.32740468,0.12851618,0.43100035,0.9586952,0.7914085,0.7125798,0.71980053,0.46021044,1.0516092,0.54884136,0.44460592,0.59830403,0.34568498,0.35623044,-0.13282879,0.25338423,-0.19786039,0.063819036,-0.2986661,-0.1770872,0.06462031,-0.16122527
266,2,random_walk,0.2299124,0.211287,-0.050232425,0.09524743,0.00621806,0.20108695,0.26353076,0.23881295,0.25938174,-0.07377413,0.4463792,0.32970443,0.5077999,0.6345478,0.77230763,0.19541638,0.0037714113,0.6564228,0.054264314,0.14215045,0.48417217,0.48347086,0.40131134,0.4444165,0.54281634,0.4927555,0.3685249,0.26715586,0.58983445,0.39576676,0.59308714,0.76881176,0.6232282,0.14369063,0.47015312,0.5638006,0.44867367,0.84296924,0.63024217,0.7106404,0.7460649,0.70650667,1.4102974,1.4879165,1.5353899,1.4344171,1.3515078,1.4895515,1.1249175,1.6251696,1.4656577,1.2338815,1.0492651,1.0205086,1.1175961,1.0660384,0.8023813,1.0625602,0.67885697,0.57842934,0.71753955,0.68242794,0.873814,0.825428,0.56023824,0.3383298,0.052751888,0.37093142,0.32205638,0.7808784,0.59467894,0.46968582,0.7679436,0.95562494,1.144099,0.74290884,1.1370307,1.3149344,1.0656012,1.3258713,1.0547954,0.8649856,0.9551782,0.853941,0.5711045,0.16877173,0.18576981,0.18694101,0.14433575,-0.0062355027,0.10292561,-0.28697985,-0.15302712,-0.4111686,-0.49316382,-0.20074849,-0.3521228,-0.031877216,0.09940071,0.021503977
267,2,random_walk,0.14712971,0.3951175,0.08717881,0.2077522,0.35040396,0.22364785,0.38712212,-0.064676344,0.3162204,0.3764595,0.8257819,0.6363323,0.7819699,0.7366513,0.6370759,1.0036542,0.8318275,0.82359,0.98467374,0.80637634,0.45860133,0.47719812,0.44799125,0.090991385,0.44477195,0.5875695,0.6011716,0.66848993,0.7204971,0.5736381,0.62375796,0.44744942,0.49088588,0.8015794,0.52495784,0.48016644,0.3288235,0.8537772,0.8838711,0.7214911,0.89413744,0.50759846,0.81365067,0.3777744,0.44843888,0.15073806,0.20529813,0.28831595,0.036329757,-0.05364312,0.38081247,0.41808033,0.7071128,0.3961584,0.92793983,0.62359273,0.2738169,0.45275164,0.46862644,1.0524447,1.154909,0.37900308,0.6423333,0.8014923,0.8061365,0.54181206,0.4281845,0.8106488,0.70901585,1.15768,1.0099373,0.7300404,0.86626226,0.98370105,0.801157,0.99917245,1.0132529,1.2818166,1.3777916,1.1229477,1.1322966,1.2126961,1.4168336,1.3996732,1.488269,1.5751221,1.5548987,1.2768767,1.3562437,1.4691525,1.7771155,1.5614883,1.9792749,2.1671665,2.3292882,2.2707639,2.3511367,2.3613338,2.2665002,2.3286757
268,2,random_walk,-0.32068494,-0.21846218,-0.16485758,0.10475727,-0.28597602,-0.2169276,-0.18829738,-0.21525887,-0.3047216,-0.29791582,-0.57285863,-0.79402137,-1.0397723,-1.1919637,-1.3829603,-1.4988238,-1.6130638,-1.3437138,-1.3683716,-1.7182759,-1.6301812,-2.1783557,-2.2000854,-2.1914418,-1.9342768,-2.3741305,-2.0585673,-1.8414122,-1.9167838,-2.3028738,-2.5082843,-2.5545297,-2.6092165,-2.6148126,-2.4664567,-3.1072295,-2.6190925,-2.5390213,-2.5920553,-2.486049,-2.7671993,-2.352068,-2.5492191,-2.9608285,-3.0201063,-2.74102,-2.8914304,-2.759602,-2.7382267,-2.3325903,-2.349455,-2.4389656,-2.256832,-1.6916952,-1.556723,-1.5205737,-1.0764496,-1.4547905,-1.8627939,-1.4805336,-1.4797374,-1.400984,-1.4619956,-1.6152551,-1.8599858,-1.3514146,-1.402718,-1.3015549,-1.2159013,-1.034556,-1.4136772,-1.4119005,-1.4612588,-1.6053635,-1.7195083,-1.3084965,-1.4789351,-1.2254924,-1.4181966,-1.5366881,-1.5256293,-1.4060194,-1.8527218,-1.818984,-1.9350929,-2.1503747,-1.8772213,-2.192623,-2.0718744,-1.8202541,-1.892862,-1.2945529,-1.7695996,-1.7356739,-1.6144956,-1.8306918,-1.640868,-1.8392475,-1.6225842,-1.8359152
269,2,random_walk,0.09624556,0.24578519,-0.14037149,-0.2354142,-0.00680379,-0.012893364,0.54774153,0.17401092,0.04333691,0.32763362,0.53662944,0.38925552,0.25057366,0.38354906,0.47471187,0.4218587,0.22845323,0.69857454,0.61276865,0.90509826,0.8722405,1.0257838,0.43695074,0.97978866,0.9635677,0.7176102,0.27265346,0.3982745,0.33795193,0.11448923,0.5734096,0.34557682,0.5540412,0.50529736,1.0455716,0.71040195,0.94348586,0.9926735,0.9433464,0.9594908,0.70167726,0.9641754,1.3935976,1.1094867,1.082831,1.412302,1.6414326,1.51433,1.8577086,1.7653658,1.7524912,1.6413151,1.5707619,1.3070471,1.3333945,1.637608,1.4175116,0.947591,0.77476764,0.954711,0.9409334,0.38810486,0.13295886,0.12174602,0.035668395,0.48852944,0.68139917,0.2037276,0.35229897,0.63884765,0.3469775,0.6620926,0.2678247,0.24283716,0.16274473,0.020878127,0.3536559,0.5386837,0.4435726,0.55108714,0.6678448,0.8550529,0.7317604,0.77578056,0.8728724,0.43372566,0.32206115,0.6923277,0.7316656,0.7875354,0.48353913,0.59147716,0.5058614,0.32297868,0.43258113,0.32450688,0.19267185,0.3466085,0.35351285,-0.010020931
270,2,random_walk,-0.29650453,0.11861909,0.16952743,0.10069443,0.35137722,0.10283063,0.32795855,0.32099554,0.22330496,0.052844655,0.22729084,0.24297687,0.49120483,0.2400069,0.47181106,-0.039161783,0.29566383,-0.0064151655,0.17821158,-0.08431172,0.17534806,0.115790606,0.54481184,0.32500634,0.44557905,0.23799357,0.5276462,0.5849526,0.5693653,0.32100263,0.7214581,0.70196974,0.85693854,0.895156,0.8082407,1.0004951,0.9597561,1.2044095,0.91497606,1.2892569,1.0791273,1.2410117,1.2339225,1.3067646,1.5295621,1.0651623,0.54638267,0.54839903,0.37575504,0.6954508,0.2976054,0.36394075,-0.13453695,-0.3252402,-0.24204452,-0.35553658,-0.5713726,-0.48290783,-0.5250886,-0.3345589,-0.5129287,-0.6658503,-0.76309407,-0.8115015,-1.158654,-1.74053,-1.0383768,-1.1534283,-1.7737281,-1.7874148,-2.0265782,-2.3314853,-2.10207,-2.0878832,-2.0633545,-2.1743293,-2.2144103,-2.446404,-2.0356843,-1.8077836,-1.7317809,-1.6952153,-1.6191533,-1.8340775,-1.6775515,-1.7329496,-1.2566596,-1.6071165,-1.3411897,-1.6819602,-2.2213538,-1.8003546,-1.6932331,-1.4935241,-1.2538025,-1.2837034,-1.4231253,-1.0440263,-1.5397261,-1.3020409
271,2,random_walk,0.018461002,0.021450058,0.0147860125,-0.106974065,0.3289971,0.020449888,-0.06238209,0.13952948,0.011145629,-0.24692976,-0.22660881,-0.12190975,-0.1564035,0.112425625,-0.12656438,-0.3945455,-0.19609906,0.03791946,-0.23569626,-0.3586302,-0.2863997,0.091554366,-0.06395352,-0.010434715,-0.2598158,-0.6785723,-0.3205129,-0.49343368,-0.3796341,-0.67092913,-0.28136635,-0.34778506,-0.62089074,-0.7321172,-1.0659089,-0.838531,-0.6839597,-1.0288943,-1.0475945,-1.0102762,-1.3433014,-1.6969285,-1.3236682,-1.1623913,-1.1377326,-1.2794782,-1.3381572,-1.3208404,-1.61685,-1.6173722,-1.6478142,-1.2769914,-1.5191147,-1.5315586,-1.4651405,-1.7506093,-1.9729652,-1.9562134,-1.8461097,-1.9383966,-1.7819316,-1.9617094,-2.078128,-2.4776819,-1.9866108,-2.0906365,-2.2360635,-2.2627845,-2.4271684,-2.6101031,-2.1192796,-2.5162005,-2.4368134,-2.2678592,-2.3066428,-2.3908658,-2.2926369,-2.2147868,-2.3511498,-2.556809,-2.5672793,-2.57583,-2.6985433,-2.9606652,-2.838144,-2.7030811,-2.834199,-2.9287624,-2.5488303,-2.2044992,-2.344541,-2.0640228,-2.1674361,-2.6417692,-3.0527205,-3.0614326,-3.5990703,-3.384359,-3.4425182,-3.3221307
272,2,random_walk,-0.01847044,0.0993427,-0.22963676,-0.36583877,-0.17899294,-0.23702875,-0.46338946,-0.21339367,-0.002986463,0.13208006,0.116435684,0.058826186,-0.13386728,-0.008732797,0.25772312,0.12902792,0.20305316,0.18064159,0.48419195,0.12204642,0.50475025,0.5389451,0.5038134,0.50835854,0.22670336,0.31128755,0.43611655,0.800646,0.44626176,0.1398655,0.29086652,0.38140604,0.7639117,0.877288,0.89648867,0.3415518,0.7369725,0.3984786,0.7133367,0.5107636,0.3531459,0.3741954,0.38602233,0.20074864,0.6756185,0.4029815,0.35771152,0.18309313,0.22905904,0.47289884,0.41064516,-0.03772603,0.085107476,0.06343083,-0.03598885,-0.14991063,-0.26832992,-0.54721534,-0.4745311,-0.66621274,-0.72453785,-0.58088744,-0.90141183,-0.889281,-0.64809036,-0.43957463,-0.44333032,-0.5567522,-0.40418202,-0.6446839,-0.48052034,-0.03390927,-0.72597605,-0.28698957,-0.44142193,-0.06710152,-0.23738118,0.016282639,0.2828746,0.20803995,0.34468603,-0.09375775,0.12468876,-0.080455154,-0.03038402,-0.16594203,-0.030965563,-0.08211068,-0.26786155,-0.053506404,-0.048659883,-0.14760916,0.26464015,0.4621294,-0.07421404,0.07622124,-0.18558371,-0.19619052,-0.25013047,-0.18143702
273,2,random_walk,0.18836956,0.26173437,0.6741586,0.6285163,0.38010228,0.16123003,0.32057148,0.28551227,0.2841966,0.06813862,0.34101182,0.44826207,0.44747818,0.550974,0.26149648,0.013726321,0.19681723,0.32223633,0.34629193,0.49147826,0.25542384,0.009593848,-0.021280983,0.013408693,0.07267322,0.18983246,-0.04086978,0.43825793,0.15149742,0.36048597,0.45449394,0.36754107,0.2768988,0.36287177,0.6394811,0.27489454,0.3862543,0.34153998,0.7391179,0.67786765,0.6416323,0.568291,0.36378035,0.4753419,0.36981195,0.82924366,0.6734429,1.1180853,0.4768375,0.40155014,0.30367413,-0.17182538,0.292302,0.28015193,0.14878379,0.11405368,0.031860508,-0.28068152,-0.29289937,-0.17952283,-0.3495054,-0.26942393,-0.36168057,-0.04654039,-0.16964306,-0.27918026,-0.34840474,-0.20617853,0.015173122,-0.315599,0.0043547545,0.28989664,-0.035369962,-0.12433054,0.028330702,-0.19728562,-0.023777718,0.29185003,-0.086822495,-0.07601315,0.15522482,0.04512381,0.1779426,0.19384237,0.19093734,0.03576551,-0.37081295,-0.38142326,-0.18266717,-0.23734616,-0.25147206,0.008932641,-0.15831482,0.25703108,-0.17078039,-0.34574425,-0.15359844,-0.4433941,-0.7917111,-0.86855817
274,2,random_walk,-0.26724598,0.18635698,0.11700902,-0.17719705,-0.20616171,-0.049375895,-0.35700232,-0.40222678,-0.31608093,-0.40486044,-0.41914898,-0.11082793,-0.46209934,-0.26791042,-0.18099369,0.0062163295,-0.07378166,-0.23386243,-0.3603426,-0.11975396,-0.3785483,-0.5329511,-0.1888287,-0.2605915,-0.25097883,-0.18189761,0.2747369,-0.0018992047,0.2061684,-0.18664786,-0.23763001,-0.20524547,-0.58015275,-0.04768359,-0.24047485,0.45470437,0.04483348,0.12846234,-0.07657334,-0.032321908,-0.33918962,0.0629164,0.05040958,0.11438066,-0.24359271,0.046738643,-0.13774449,0.3787891,0.43661973,0.36227417,0.555462,0.28689834,0.42392746,0.75601375,0.5196342,0.4511811,0.41368484,0.5552627,1.0236869,0.72290766,1.1771481,1.3012285,1.0808055,1.574839,1.5887189,1.6306833,1.7778554,1.4871396,1.047707,1.3092386,1.3320618,1.0898367,1.1542357,1.360137,0.8438106,1.1368092,1.0161924,1.0340149,0.89563936,0.95947754,0.97837293,1.0866045,1.0446709,1.7683605,1.6881714,1.4969139,1.9285109,1.7831925,1.8622193,2.0052776,1.7426926,1.3067492,2.0091918,1.5916883,1.6476687,1.6662827,1.6369296,1.2382998,0.7697422,0.81549555
275,2,random_walk,0.058702312,-0.14288346,0.14271292,0.34762606,0.28584322,0.34377205,0.40593415,0.0773047,-0.16454309,-0.06641238,-0.1011601,-0.16575293,0.106504515,0.41213286,0.3499438,0.53364533,0.027895657,0.5498666,0.6114145,0.26221308,0.48637414,0.8579129,0.3484551,0.7546022,0.4783524,0.7074751,0.8457162,0.7380215,1.0121837,0.9395909,0.8737046,0.87666786,0.8907924,0.59614116,1.1488642,0.76543933,0.7912327,0.676498,0.8130607,1.0492204,0.9394782,1.6175408,1.3571918,1.4572592,0.99596405,1.070398,0.8447008,0.7535096,0.83645576,0.5881784,0.5099956,0.5168758,0.31501928,0.6547836,0.5014982,0.15427034,0.22900674,0.56099236,0.6199477,0.6215895,1.0555353,0.7393073,0.6156052,0.6853754,0.5715601,0.68185806,0.9856261,0.70384103,0.43215185,0.5589365,0.16242853,0.59204394,0.30379215,0.8775663,0.69817686,0.5064432,0.5937893,0.65133524,0.17430298,0.617595,1.1299814,1.097647,0.92940426,1.0041325,1.1554762,1.2822117,1.2695638,0.93736964,1.3836927,1.1262324,0.7158049,0.7819962,1.206284,1.075219,0.74373025,0.67649716,1.0657735,1.2872598,1.1959258,1.3224761
276,2,random_walk,0.100979544,0.31071925,0.0013447192,0.034231205,0.11008624,-0.08552599,0.29653633,0.2521403,0.27998903,0.42600486,0.18960299,0.36657956,0.17493916,-0.12502278,-0.20763938,0.3307817,0.07590523,-0.021932956,0.22791994,0.14640558,0.3345807,0.6827519,0.3870185,0.12089388,0.3656218,0.34566766,0.20650503,0.103536785,0.13842708,0.22904722,0.1583306,0.59217924,0.83703077,0.8613959,0.54843354,0.82777184,0.64316183,0.20175007,0.40911734,0.5861471,0.59714895,0.5040755,0.6282555,0.66024727,0.41598448,0.59927,-0.25617108,0.10566894,0.09940753,0.03320988,-0.3887433,-0.62755567,-0.32568303,-0.72288907,-0.69248384,-0.9256252,-1.015206,-1.136935,-1.0988079,-1.406212,-1.3776747,-1.5209287,-1.2724199,-1.5450535,-1.4272292,-1.44699,-1.3778665,-2.077507,-1.8196623,-1.8027104,-2.0735567,-2.0016952,-1.733917,-2.1269455,-1.9661791,-2.1503296,-1.784686,-1.7394934,-1.4789183,-0.977327,-1.1255021,-1.6174673,-1.4966319,-1.245773,-1.2431344,-1.6275647,-1.6228809,-1.4987913,-1.8373642,-1.8187313,-1.7064117,-1.8070889,-1.928129,-1.7122455,-1.5382892,-1.5493366,-1.6089014,-1.6447775,-1.6868205,-1.4697167
277,2,random_walk,0.099231854,0.042332478,-0.3988781,-0.49366662,-0.287994,-0.5818445,-0.3452795,-0.32135832,0.052661516,-0.17894067,-0.22932285,0.015863273,-0.031613298,0.12833215,-0.25996363,0.0992506,0.034179404,0.42816404,0.72466034,0.83234173,0.38297212,0.7009655,0.4725013,0.23048495,0.04841546,0.13869911,0.010797335,-0.1674598,0.019058444,0.16477618,0.16659474,-0.113848865,-0.13392305,0.2606177,0.26776534,0.34613925,0.021632051,0.2735363,0.52388006,0.6949447,0.5882565,0.5705232,0.38443863,0.46908757,0.054021373,0.02853883,-0.0021791495,0.38498306,0.15979229,-0.08984954,0.17884879,0.19844493,-0.005579672,0.17730045,-0.011571142,0.16572648,0.08963484,0.008142909,-0.18453752,0.16818805,0.06291378,0.38127056,0.50651395,0.28058738,0.76188827,0.88867927,0.7256864,0.68101764,0.7054204,0.77460235,0.56140536,0.69941276,0.90080035,0.8165807,0.80333185,0.79139066,0.25057974,0.5655528,0.53944224,0.5673737,0.5443191,0.1077408,0.33773503,0.4921542,0.45460516,0.48722982,0.6954585,0.79648525,0.7860678,1.0696654,1.3881812,1.3596976,1.6574215,1.7207481,1.8449707,1.8117208,1.7719525,1.7375678,2.0203135,1.8716158
